SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-30-2017,Single Family Residential,6276 Acacia Ave,Oakland,CA,94618,1460000,4,3.5,Rockridge Upper,3997,7168,1994,72,365,,Sold,,,http://www.redfin.com/CA/Oakland/6276-Acacia-Ave-94618/home/1290278,EBRD/CCAR/Bay East,40771406,N,Y,37.844994,-122.2377499
PAST SALE,April-18-2017,Single Family Residential,6134 Ocean View Dr,Oakland,CA,94618,1920000,5,3.0,Upper Rockridge,2987,15228,1997,53,643,,Sold,,,http://www.redfin.com/CA/Oakland/6134-Ocean-View-Dr-94618/home/604929,EBRD/CCAR/Bay East,40769924,N,Y,37.8471069,-122.239897
PAST SALE,April-21-2017,Multi-Family (2-4 Unit),5865 Chabot Rd,Oakland,CA,94618,1625000,2,2.0,Rockridge,1919,3510,1914,50,847,,Sold,,,http://www.redfin.com/CA/Oakland/5865-Chabot-Rd-94618/home/1800176,EBRD/CCAR/Bay East,40773386,N,Y,37.846623,-122.253936
PAST SALE,December-23-2016,Single Family Residential,6125 BROADWAY,Oakland,CA,94618,1120000,3,3.5,Rockridge/N.Oak,2500,7130,2003,169,448,,Sold,,,http://www.redfin.com/CA/Oakland/6125-Broadway-94618/home/1111983,EBRD/CCAR/Bay East,40761584,N,Y,37.848278403,-122.2423905
PAST SALE,May-5-2017,Single Family Residential,6357 Brookside Ave,Oakland,CA,94618,1970000,4,3.5,Upper Rockridge,2922,5824,2000,36,674,,Sold,,,http://www.redfin.com/CA/Oakland/6357-Brookside-Ave-94618/home/1965088,EBRD/CCAR/Bay East,40775247,N,Y,37.8467271,-122.2388094
PAST SALE,March-24-2017,Single Family Residential,6451 Mystic,Oakland,CA,94618,1345000,3,1.5,Oakland,1998,3514,1950,78,673,,Sold,,,http://www.redfin.com/CA/Oakland/6451-Mystic-St-94618/home/602345,EBRD/CCAR/Bay East,40768023,N,Y,37.8514901,-122.2490678
PAST SALE,,Single Family Residential,5355 Miles Ave,Oakland,CA,94618,890000,3,2.0,,1645,3800,1918,,541,,,,,http://www.redfin.com/CA/Oakland/5355-Miles-Ave-94618/home/1756760,,,N,Y,37.841509,-122.256787
PAST SALE,October-13-2015,Multi-Family (5+ Unit),5687 Miles Ave,Oakland,CA,94618,4250000,7,,Oakland,7330,3467,1916,606,580,,Sold,,,http://www.redfin.com/CA/Oakland/5687-Miles-Ave-94618/home/530024,San Francisco MLS,436357,N,Y,37.8452106,-122.252298
PAST SALE,,Single Family Residential,5600 Oak Grove Ave,Oakland,CA,94618,1200000,4,2.0,,1560,5000,1914,,769,,,,,http://www.redfin.com/CA/Oakland/5600-Oak-Grove-Ave-94618/home/689756,,,N,Y,37.8442257,-122.2548788
PAST SALE,October-18-2016,Single Family Residential,5938 CHABOT Rd,Oakland,CA,94618,900000,2,1.0,Rockridge,1518,2000,1998,235,593,,Sold,,,http://www.redfin.com/CA/Oakland/5938-Chabot-Rd-94618/home/1816361,EBRD/CCAR/Bay East,40754640,N,Y,37.846616,-122.252595
PAST SALE,March-13-2015,Single Family Residential,5744 Presley Way,Oakland,CA,94618,2155744,5,3.0,Rockridge,2500,7400,1920,820,862,,Sold,,,http://www.redfin.com/CA/Oakland/5744-Presley-Way-94618/home/1564341,EBRD/CCAR/Bay East,40687175,N,Y,37.847565,-122.247599
PAST SALE,,Vacant Land,5822 Buena Vista Ave,Oakland,CA,94618,450000,,,,2474,7800,1981,,182,,,,,http://www.redfin.com/CA/Oakland/5822-Buena-Vista-Ave-94618/home/22804376,,,N,Y,37.847291,-122.236059
PAST SALE,,Single Family Residential,5985 Margarido Dr,Oakland,CA,94618,2160000,4,3.0,,4603,5455,1994,,469,,,,,http://www.redfin.com/CA/Oakland/5985-Margarido-Dr-94618/home/1619367,,,N,Y,37.845583,-122.2412002
PAST SALE,July-10-2015,Single Family Residential,3 Rockridge Pl,Oakland,CA,94618,1510000,4,1.5,Rockridge,,10427,1924,701,,,Sold,,,http://www.redfin.com/CA/Oakland/3-Rockridge-Pl-94618/home/773660,EBRD/CCAR/Bay East,40700799,N,Y,37.8456059,-122.2427365
PAST SALE,July-18-2016,Single Family Residential,5697 Keith Ave,Oakland,CA,94618,1200000,3,3.0,Rockridge,2261,,1912,327,531,,Sold,,,http://www.redfin.com/CA/Oakland/5697-Keith-Ave-94618/home/923558,EBRD/CCAR/Bay East,40740735,N,Y,37.844454,-122.249986
PAST SALE,,Single Family Residential,5701 Keith Ave,Oakland,CA,94618,950000,4,2.0,,1978,4300,1912,,480,,,,,http://www.redfin.com/CA/Oakland/5701-Keith-Ave-94618/home/1809683,,,N,Y,37.844511,-122.249838
PAST SALE,,Multi-Family (2-4 Unit),6052 Chabot Rd,Oakland,CA,94618,4225000,20,12.0,,9468,16500,1969,,446,,,,,http://www.redfin.com/CA/Oakland/6052-Chabot-Rd-94618/home/1775943,,,N,Y,37.8473281,-122.2508465
PAST SALE,September-15-2016,Single Family Residential,472 CLIFTON St,Oakland,CA,94618,1228000,2,1.5,Rockridge,1324,2618,1926,268,927,,Sold,,,http://www.redfin.com/CA/Oakland/472-Clifton-St-94618/home/530461,EBRD/CCAR/Bay East,40753255,N,Y,37.8405678,-122.2576517
PAST SALE,April-17-2015,Single Family Residential,6229 CHABOT Rd,Oakland,CA,94618,2000000,3,2.0,Rockridge,1894,5700,1916,785,1056,,Sold,,,http://www.redfin.com/CA/Oakland/6229-Chabot-Rd-94618/home/1161997,EBRD/CCAR/Bay East,40691348,N,Y,37.848587,-122.248891
PAST SALE,June-1-2016,Single Family Residential,5359 Belgrave Pl,Oakland,CA,94618,1000000,3,1.0,Oakland,1477,5000,1923,374,677,,Sold,,,http://www.redfin.com/CA/Oakland/5359-Belgrave-Pl-94618/home/1946671,San Francisco MLS,441765,N,Y,37.8379345,-122.248387
PAST SALE,November-7-2014,Condo/Co-op,5701 OAK GROVE Ave,Oakland,CA,94618-1244,850000,2,1.5,Rockridge,1700,6500,1920,946,500,,Sold,,,http://www.redfin.com/CA/Oakland/5701-Oak-Grove-Ave-94618/unit-1/home/1563050,EBRD/CCAR/Bay East,40673945,N,Y,37.846056,-122.253044
PAST SALE,,Condo/Co-op,5416 Broadway #3,Oakland,CA,94618,695000,2,1.0,,1336,,1979,,520,,,,,http://www.redfin.com/CA/Oakland/5416-Broadway-94618/unit-3/home/1433657,,,N,Y,37.839477,-122.248855
PAST SALE,August-24-2016,Condo/Co-op,5290 BROADWAY Ter #101,Oakland,CA,94618,540000,2,2.0,Rockridge,1000,,1966,290,540,480,Sold,,,http://www.redfin.com/CA/Oakland/5290-Broadway-Ter-94618/unit-101/home/1981811,EBRD/CCAR/Bay East,40740089,N,Y,37.8376197,-122.2487098
PAST SALE,September-23-2014,Single Family Residential,5526 TAFT Ave,Oakland,CA,94618-1519,1738000,5,4.5,Rockridge,2860,4240,1912,991,608,,Sold,,,http://www.redfin.com/CA/Oakland/5526-Taft-Ave-94618/home/963778,EBRD/CCAR/Bay East,40671925,N,Y,37.8425517,-122.2499205
PAST SALE,,Single Family Residential,5330 Miles Ave,Oakland,CA,94618,104545,3,1.0,,1269,3800,1912,,82,,,,,http://www.redfin.com/CA/Oakland/5330-Miles-Ave-94618/home/1929637,,,N,Y,37.840737,-122.256752
PAST SALE,July-22-2014,Single Family Residential,5451 Broadway,Oakland,CA,94618-1753,850000,2,2.0,College Avenue,1315,3900,1920,1054,646,,Sold,,,http://www.redfin.com/CA/Oakland/5451-Broadway-94618/home/605666,EBRD/CCAR/Bay East,40662459,N,Y,37.8402552,-122.249102
PAST SALE,June-23-2015,Single Family Residential,5359 Lawton Ave,Oakland,CA,94618-1107,1350000,4,2.0,Rockridge,2153,4000,1913,718,627,,Sold,,,http://www.redfin.com/CA/Oakland/5359-Lawton-Ave-94618/home/1586782,EBRD/CCAR/Bay East,40700237,N,Y,37.8403432,-122.253547
PAST SALE,June-25-2015,Single Family Residential,5427 BOYD Ave,Oakland,CA,94618,1253000,3,1.0,Prime Rockridge,1381,4000,1913,716,907,,Sold,,,http://www.redfin.com/CA/Oakland/5427-Boyd-Ave-94618/home/1698728,EBRD/CCAR/Bay East,40700589,N,Y,37.8418049,-122.2533913
PAST SALE,April-4-2017,Single Family Residential,5408 Lawton Ave,Oakland,CA,94618,1575000,3,1.0,Rockridge,1387,3500,1914,67,1136,,Sold,,,http://www.redfin.com/CA/Oakland/5408-Lawton-Ave-94618/home/1276203,EBRD/CCAR/Bay East,40773488,Y,Y,37.8408754,-122.252519
PAST SALE,April-19-2017,Single Family Residential,5505 Kales Ave,Oakland,CA,94618,1200000,2,1.0,Rockridge,1245,3360,1911,52,964,,Sold,,,http://www.redfin.com/CA/Oakland/5505-Kales-Ave-94618/home/1995460,EBRD/CCAR/Bay East,40773536,N,Y,37.8413811,-122.24961
PAST SALE,April-5-2016,Single Family Residential,5355 MANILA Ave,Oakland,CA,94618,775000,2,1.0,Rockridge,1016,3000,1917,431,763,,Sold,,,http://www.redfin.com/CA/Oakland/5355-Manila-Ave-94618/home/1974410,EBRD/CCAR/Bay East,40730381,N,Y,37.839364,-122.252312
PAST SALE,April-28-2017,Single Family Residential,5572 CLAREMONT Ave,Oakland,CA,94618,1120000,3,1.5,Rockridge,1793,3800,1916,43,625,,Sold,,,http://www.redfin.com/CA/Oakland/5572-Claremont-Ave-94618/home/1936285,EBRD/CCAR/Bay East,40771751,N,Y,37.844045,-122.256253
PAST SALE,June-5-2017,Single Family Residential,474 Hardy St,Oakland,CA,94618,1240000,3,1.0,Rockridge,1652,3300,1912,5,751,,Sold,,,http://www.redfin.com/CA/Oakland/474-Hardy-St-94618/home/530402,EBRD/CCAR/Bay East,40778791,N,Y,37.841865,-122.2565
PAST SALE,,Vacant Land,7301 Chabot Rd,Oakland,CA,94618,1000000,,,,,8160,,,,,,,,http://www.redfin.com/CA/Oakland/7301-Chabot-Rd-94618/home/110019260,,,N,Y,37.8496023,-122.2340695
PAST SALE,November-10-2016,Single Family Residential,6026 ACACIA Ave,Oakland,CA,94618,1705000,4,2.5,Upper Rockridge,3240,5655,1994,212,526,,Sold,,,http://www.redfin.com/CA/Oakland/6026-Acacia-Ave-94618/home/886744,EBRD/CCAR/Bay East,40759671,N,Y,37.8442263,-122.2403718
PAST SALE,October-9-2014,Single Family Residential,5842 MENDOCINO Ave,Oakland,CA,94618-1809,800000,2,1.0,Rockridge,1015,2870,1949,975,788,,Sold,,,http://www.redfin.com/CA/Oakland/5842-Mendocino-Ave-94618/home/605845,EBRD/CCAR/Bay East,40668294,N,Y,37.8441955,-122.2434195
PAST SALE,July-16-2014,Condo/Co-op,5290 Broadway Ter #201,Oakland,CA,94618,475000,2,2.0,Rockridge,1000,,1966,1060,475,400,Sold,,,http://www.redfin.com/CA/Oakland/5290-Broadway-Ter-94618/unit-201/home/1775996,EBRD/CCAR/Bay East,40658988,N,Y,37.8376197,-122.2487098
PAST SALE,June-16-2016,Single Family Residential,5401 Broadway,Oakland,CA,94618,1650000,5,3.0,Rockridge,2200,4000,1925,359,750,,Sold,,,http://www.redfin.com/CA/Oakland/5401-Broadway-94618/home/2013932,EBRD/CCAR/Bay East,40737427,N,Y,37.839364,-122.249697
PAST SALE,November-30-2015,Condo/Co-op,5340 BROADWAY Ter #208,Oakland,CA,94618,670000,3,2.0,Oakland,1062,,1971,558,631,495,Sold,,,http://www.redfin.com/CA/Oakland/5340-Broadway-Ter-94618/unit-208/home/1671589,EBRD/CCAR/Bay East,40717906,N,Y,37.8380304,-122.2477474
PAST SALE,May-19-2015,Single Family Residential,79 ROBLE Rd,Oakland,CA,94618,2300000,4,3.0,Upper Rockridge,2841,40630,1993,753,810,,Sold,,,http://www.redfin.com/CA/Oakland/79-Roble-Rd-94618/home/103454659,EBRD/CCAR/Bay East,40695873,N,Y,37.8513903,-122.2355172
PAST SALE,,Multi-Family (2-4 Unit),5735 Keith Ave,Oakland,CA,94618,65000,4,3.0,,2618,5615,1915,,25,,,,,http://www.redfin.com/CA/Oakland/5735-Keith-Ave-94618/home/603494,,,N,Y,37.844988,-122.248844
PAST SALE,July-14-2014,Single Family Residential,6040 Ocean View Dr,Oakland,CA,94618,1220000,3,2.5,Rockridge Upper,2060,7095,1933,1062,592,,Sold,,,http://www.redfin.com/CA/Oakland/6040-Ocean-View-Dr-94618/home/528881,EBRD/CCAR/Bay East,40659274,N,Y,37.8469573,-122.2432049
PAST SALE,July-20-2015,Condo/Co-op,5416 BROADWAY #1,Oakland,CA,94618,910000,2,2.5,Rockridge,1341,,1979,691,679,215,Sold,,,http://www.redfin.com/CA/Oakland/5416-Broadway-94618/unit-1/home/1981827,EBRD/CCAR/Bay East,40703539,N,Y,37.839477,-122.248855
PAST SALE,November-20-2015,Single Family Residential,6122 Ocean View Dr,Oakland,CA,94618,1610000,4,4.0,Rockridge Upper,2580,11060,1924,568,624,,Sold,,,http://www.redfin.com/CA/Oakland/6122-Ocean-View-Dr-94618/home/604122,EBRD/CCAR/Bay East,40718473,N,Y,37.8474355,-122.2406439
PAST SALE,August-18-2015,Single Family Residential,5314 LAWTON Ave,Oakland,CA,94618,1150000,3,1.5,Rockridge,1492,4000,1910,662,771,,Sold,,,http://www.redfin.com/CA/Oakland/5314-Lawton-Ave-94618/home/1816374,EBRD/CCAR/Bay East,40710014,N,Y,37.8392669,-122.2538749
PAST SALE,,Single Family Residential,5981 Chabolyn Ter,Oakland,CA,94618,1207500,3,2.0,,1510,5809,1925,,800,,,,,http://www.redfin.com/CA/Oakland/5981-Chabolyn-Ter-94618/home/1477867,,,N,Y,37.8515133,-122.2452142
PAST SALE,March-6-2017,Single Family Residential,5829 Mendocino Ave,Oakland,CA,94618,1450000,2,1.0,Oakland,2692,7259,1933,96,539,,Sold,,,http://www.redfin.com/CA/Oakland/5829-Mendocino-Ave-94618/home/1963358,EBRD/CCAR/Bay East,40772347,N,Y,37.8444708,-122.2437654
PAST SALE,,Single Family Residential,5932 Manchester Dr,Oakland,CA,94618,2470000,4,3.0,,3600,8774,1994,,686,,,,,http://www.redfin.com/CA/Oakland/5932-Manchester-Dr-94618/home/605148,,,N,Y,37.8448254,-122.2393783
PAST SALE,July-28-2016,Single Family Residential,6240 ACACIA Ave,Oakland,CA,94618,1725000,4,3.5,Upper Rockridge,3453,6663,1995,317,500,,Sold,,,http://www.redfin.com/CA/Oakland/6240-Acacia-Ave-94618/home/606586,EBRD/CCAR/Bay East,40742029,N,Y,37.8442108,-122.2377324
PAST SALE,September-8-2015,Single Family Residential,5535 Golden Gate Ave,Oakland,CA,94618-2110,1100000,4,3.5,Upper Rockridge,2271,9972,1940,641,484,,Sold,,,http://www.redfin.com/CA/Oakland/5535-Golden-Gate-Ave-94618/home/1288000,EBRD/CCAR/Bay East,40707605,N,Y,37.847297,-122.2381647
PAST SALE,October-1-2015,Single Family Residential,5310 Boyd Ave,Oakland,CA,94618-1112,1200253,4,2.0,Rockridge,2084,4000,1912,618,576,,Sold,,,http://www.redfin.com/CA/Oakland/5310-Boyd-Ave-94618/home/530145,EBRD/CCAR/Bay East,40713431,N,Y,37.839418,-122.254747
PAST SALE,,Condo/Co-op,5400 Broadway Ter Apt 306,Oakland,CA,94618,845000,2,2.0,,1030,,1962,,820,,,,,http://www.redfin.com/CA/Oakland/5400-Broadway-Ter-94618/unit-306/home/12118526,,,N,Y,37.8385728,-122.2465372
PAST SALE,July-7-2016,Single Family Residential,5750 BUENA VISTA Ave,Oakland,CA,94618,1060000,4,3.5,Oakland,2414,7550,1993,338,439,,Sold,,,http://www.redfin.com/CA/Oakland/5750-Buena-Vista-Ave-94618/home/1405535,EBRD/CCAR/Bay East,40734675,N,Y,37.848328,-122.2369424
PAST SALE,December-13-2016,Single Family Residential,,Oakland,CA,94618,1200000,3,2.0,Rockridge,1392,3960,1924,179,862,,Sold,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94618/home/602463,EBRD/CCAR/Bay East,40762753,N,Y,37.8506037,-122.2447681
PAST SALE,November-5-2014,Single Family Residential,5924 CHABOLYN Ter,Oakland,CA,94618-1914,1100000,3,1.5,Rockridge,1784,4046,1924,948,617,,Sold,,,http://www.redfin.com/CA/Oakland/5924-Chabolyn-Ter-94618/home/528860,EBRD/CCAR/Bay East,40672384,N,Y,37.8507382,-122.2443184
PAST SALE,,Single Family Residential,5720 Golden Gate Ave,Oakland,CA,94618,850000,2,2.0,,1594,6634,1957,,533,,,,,http://www.redfin.com/CA/Oakland/5720-Golden-Gate-Ave-94618/home/1446273,,,N,Y,37.8486791,-122.2390334
PAST SALE,July-16-2014,Single Family Residential,5801 Buena Vista Ave,Oakland,CA,94618,1580000,4,3.5,Upper Rockridge,3674,6840,1994,1060,430,,Sold,,,http://www.redfin.com/CA/Oakland/5801-Buena-Vista-Ave-94618/home/2013956,EBRD/CCAR/Bay East,40645816,N,Y,37.8476272,-122.2363165
PAST SALE,,Single Family Residential,5328 Locksley Ave,Oakland,CA,94618,1877000,2,2.0,,1658,5000,1913,,1132,,,,,http://www.redfin.com/CA/Oakland/5328-Locksley-Ave-94618/home/962829,,,N,Y,37.840478,-122.2559476
PAST SALE,October-28-2016,Multi-Family (2-4 Unit),5343 BOYD Ave,Oakland,CA,94618,1432000,4,2.0,Rockridge,1832,2760,1912,225,782,,Sold,,,http://www.redfin.com/CA/Oakland/5343-Boyd-Ave-94618/home/677103,EBRD/CCAR/Bay East,40756368,N,Y,37.840091,-122.2547435
PAST SALE,November-19-2014,Single Family Residential,482 CLIFTON St,Oakland,CA,94618-1162,769000,3,2.0,Rockridge,,2384,1924,934,,,Sold,,,http://www.redfin.com/CA/Oakland/482-Clifton-St-94618/home/530393,EBRD/CCAR/Bay East,40673474,N,Y,37.8407713,-122.2580662
PAST SALE,September-9-2014,Single Family Residential,5429 Thomas Ave,Oakland,CA,94618-1749,1150000,3,2.5,Rockridge,1904,4000,1918,1005,604,,Sold,,,http://www.redfin.com/CA/Oakland/5429-Thomas-Ave-94618/home/773603,EBRD/CCAR/Bay East,40666614,N,Y,37.8397042,-122.248238
PAST SALE,November-4-2016,Single Family Residential,5966 Chabolyn Ter,Oakland,CA,94618,1055000,2,1.0,Rockridge,1253,6439,1925,218,842,,Sold,,,http://www.redfin.com/CA/Oakland/5966-Chabolyn-Ter-94618/home/1078634,EBRD/CCAR/Bay East,40760389,N,Y,37.8514592,-122.2446512
PAST SALE,May-12-2015,Single Family Residential,5370 MILES Ave,Oakland,CA,94618,1550000,3,1.5,Rockridge,1646,3100,1911,760,942,,Sold,,,http://www.redfin.com/CA/Oakland/5370-Miles-Ave-94618/home/530388,EBRD/CCAR/Bay East,40694674,N,Y,37.841601,-122.256056
PAST SALE,June-14-2016,Single Family Residential,5398 BRYANT Ave,Oakland,CA,94618,1050000,2,1.0,Rockridge,1135,4000,1914,361,925,,Sold,,,http://www.redfin.com/CA/Oakland/5398-Bryant-Ave-94618/home/1892059,EBRD/CCAR/Bay East,40737981,Y,Y,37.8397999,-122.249811
PAST SALE,August-4-2015,Condo/Co-op,5340 BROADWAY Ter #505,Oakland,CA,94618,710000,2,2.0,Rockridge,1106,,1971,676,642,480,Sold,,,http://www.redfin.com/CA/Oakland/5340-Broadway-Ter-94618/unit-505/home/528866,EBRD/CCAR/Bay East,40703168,N,Y,37.8380304,-122.2477474
PAST SALE,June-18-2016,Single Family Residential,6011 ROCKRIDGE Blvd,Oakland,CA,94618,2096930,3,3.0,Rockridge,2006,5175,1925,357,1045,,Sold,,,http://www.redfin.com/CA/Oakland/6011-Rockridge-Blvd-94618/home/1162113,EBRD/CCAR/Bay East,40740016,N,Y,37.8444777,-122.2453079
PAST SALE,January-21-2015,Condo/Co-op,5405 CARLTON St #304,Oakland,CA,94618-1729,657000,2,2.0,Oakland,1486,,1966,871,442,464,Sold,,,http://www.redfin.com/CA/Oakland/5405-Carlton-St-94618/unit-304/home/2017807,EBRD/CCAR/Bay East,40675125,N,Y,37.8384513,-122.2470862
PAST SALE,May-27-2015,Single Family Residential,5815 PRESLEY Way,Oakland,CA,94618,1750000,3,1.0,Rockridge,2056,4300,1924,745,851,,Sold,,,http://www.redfin.com/CA/Oakland/5815-Presley-Way-94618/home/601361,EBRD/CCAR/Bay East,40695646,N,Y,37.847721,-122.248285
PAST SALE,,Single Family Residential,5833 Presley Way,Oakland,CA,94618,1400000,3,1.0,,1595,4300,1923,,878,,,,,http://www.redfin.com/CA/Oakland/5833-Presley-Way-94618/home/601350,,,N,Y,37.8480605,-122.2484515
PAST SALE,,Multi-Family (2-4 Unit),5461 Lawton Ave,Oakland,CA,94618,1334000,4,3.0,,2003,4000,1948,,666,,,,,http://www.redfin.com/CA/Oakland/5461-Lawton-Ave-94618/home/529629,,,N,Y,37.842272,-122.252037
PAST SALE,January-19-2016,Single Family Residential,6055 ROCKWELL St,Oakland,CA,94618,1227500,3,2.0,Rockridge,1749,6960,1936,508,702,,Sold,,,http://www.redfin.com/CA/Oakland/6055-Rockwell-St-94618/home/844299,EBRD/CCAR/Bay East,40718827,N,Y,37.850176,-122.249065
PAST SALE,,Condo/Co-op,5351 Belgrave Pl Apt 2B,Oakland,CA,94618,800000,2,2.0,,1414,,1979,,566,,,,,http://www.redfin.com/CA/Oakland/5351-Belgrave-Pl-94618/unit-2B/home/910730,,,N,Y,37.8377843,-122.248511
PAST SALE,May-4-2016,Single Family Residential,5328 SHAFTER Ave,Oakland,CA,94618,1317000,2,1.5,Rock Bridge,1336,3500,1914,402,986,,Sold,,,http://www.redfin.com/CA/Oakland/5328-Shafter-Ave-94618/home/1077180,EBRD/CCAR/Bay East,40738968,N,Y,37.839998,-122.255279
PAST SALE,November-13-2015,Condo/Co-op,429 Clifton St #429,Oakland,CA,94618-1167,925000,2,2.0,Rockridge,1150,5360,1910,575,804,335,Sold,,,http://www.redfin.com/CA/Oakland/429-Clifton-St-94618/home/101656351,EBRD/CCAR/Bay East,40718803,N,Y,37.8392565,-122.2554726
