SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-7-2016,Condo/Co-op,639 POIRIER St,Oakland,CA,94609,525000,1,1.0,North Oakland,1100,1800,1914,246,477,240,Sold,,,http://www.redfin.com/CA/Oakland/639-Poirier-St-94609/home/1411399,EBRD/CCAR/Bay East,40744052,N,Y,37.846904,-122.266934
PAST SALE,August-11-2014,Single Family Residential,690 61ST St,Oakland,CA,94609-1206,1065000,5,3.0,North Oakland,2046,4160,1909,1034,521,,Sold,,,http://www.redfin.com/CA/Oakland/690-61st-St-94609/home/530415,EBRD/CCAR/Bay East,40667096,N,Y,37.8464403,-122.2680909
PAST SALE,December-17-2014,Single Family Residential,6119 CANNING St,Oakland,CA,94609-1316,1410000,3,2.0,Rockridge,1879,3800,1910,906,750,,Sold,,,http://www.redfin.com/CA/Oakland/6119-Canning-St-94609/home/1432215,EBRD/CCAR/Bay East,40680287,N,Y,37.8477316,-122.2600006
PAST SALE,August-4-2014,Single Family Residential,466 61st St,Oakland,CA,94609,1275000,3,3.5,Lower Rockridge,2059,2816,1924,1041,619,,Sold,,,http://www.redfin.com/CA/Oakland/466-61st-St-94609/home/1666309,EBRD/CCAR/Bay East,40666184,N,Y,37.847545,-122.259965
PAST SALE,January-20-2017,Single Family Residential,589 56TH St,Oakland,CA,94609,427500,1,1.0,Idora Park,640,2400,1920,141,668,,Sold,,,http://www.redfin.com/CA/Oakland/589-56th-St-94609/home/1891112,EBRD/CCAR/Bay East,40759056,N,Y,37.841068,-122.2641269
PAST SALE,January-5-2017,Condo/Co-op,578 61st St,Oakland,CA,94609,660000,3,1.0,Nobe,1248,,1930,156,529,270,Sold,,,http://www.redfin.com/CA/Oakland/578-61st-St-94609/home/22961841,EBRD/CCAR/Bay East,40756562,Y,Y,37.847417,-122.264377
PAST SALE,January-8-2015,Single Family Residential,586 AILEEN St,Oakland,CA,94609-1728,940000,3,2.5,Idora Park,2222,4180,1931,884,423,,Sold,,,http://www.redfin.com/CA/Oakland/586-Aileen-St-94609/home/763134,EBRD/CCAR/Bay East,40681565,N,Y,37.8422302,-122.26404
PAST SALE,March-6-2017,Single Family Residential,6535 Whitney St,Oakland,CA,94609,1600000,4,2.5,Oak/Berk Border,1982,2750,2017,96,807,,Sold,,,http://www.redfin.com/CA/Oakland/6535-Whitney-St-94609/home/113007360,EBRD/CCAR/Bay East,40768995,N,Y,37.8509768,-122.2668482
PAST SALE,April-8-2016,Single Family Residential,5800 SHATTUCK Ave,Oakland,CA,94609,710000,2,1.0,Nobe,1161,2745,1923,428,612,,Sold,,,http://www.redfin.com/CA/Oakland/5800-Shattuck-Ave-94609/home/530798,EBRD/CCAR/Bay East,40729130,N,Y,37.8436216,-122.2647401
PAST SALE,July-16-2014,Single Family Residential,540 North St,Oakland,CA,94609-1202,810000,2,1.0,Rockridge/N.Oak,1238,3876,1926,1060,654,,Sold,,,http://www.redfin.com/CA/Oakland/540-North-St-94609/home/536252,EBRD/CCAR/Bay East,40661727,N,Y,37.8495149,-122.261709
PAST SALE,,Multi-Family (2-4 Unit),6329 Shattuck Ave,Oakland,CA,94609,840000,7,5.0,,4180,4830,1915,,201,,,,,http://www.redfin.com/CA/Oakland/6329-Shattuck-Ave-94609/home/1416883,,,N,Y,37.8490909,-122.2659289
PAST SALE,,Single Family Residential,6539 Whitney St,Oakland,CA,94609,1650000,4,2.0,,2152,3780,1922,,767,,,,,http://www.redfin.com/CA/Oakland/6539-Whitney-St-94609/home/1688431,,,N,Y,37.8510178,-122.2670671
PAST SALE,November-23-2016,Multi-Family (2-4 Unit),,Oakland,CA,94609,810000,5,3.0,Oakland,2270,4300,1910,199,357,,Sold,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94609/home/531328,EBRD/CCAR/Bay East,40757171,N,Y,37.8510599,-122.263958
PAST SALE,June-16-2015,Single Family Residential,564 Forest,Oakland,CA,94618,1252000,2,1.0,Oakland,,1980,1913,725,,,Sold,,,http://www.redfin.com/CA/Oakland/564-Forest-St-94618/home/2005017,EBRD/CCAR/Bay East,40700385,N,Y,37.8450064,-122.2564841
PAST SALE,February-8-2017,Condo/Co-op,6211 Telegraph Ave #4,Oakland,CA,94609,474000,2,1.5,Berkeley Border,933,,1985,122,508,295,Sold,,,http://www.redfin.com/CA/Oakland/6211-Telegraph-Ave-94609/unit-4/home/531475,EBRD/CCAR/Bay East,40756519,N,Y,37.8481515,-122.2611286
PAST SALE,August-6-2016,Single Family Residential,6427 Colby St,Oakland,CA,94618,1800000,3,2.5,Rockridge,2300,6400,1910,308,783,,Sold,,,http://www.redfin.com/CA/Oakland/6427-Colby-St-94618/home/531215,EBRD/CCAR/Bay East,40747422,N,Y,37.8516702,-122.2571289
PAST SALE,June-24-2015,Single Family Residential,586 66TH St,Oakland,CA,94609,1375000,3,2.5,Berkeley Border,1525,10000,2008,717,902,175,Sold,,,http://www.redfin.com/CA/Oakland/586-66th-St-94609/home/22961859,EBRD/CCAR/Bay East,40699649,N,Y,37.852018,-122.262881
PAST SALE,December-8-2016,Multi-Family (2-4 Unit),692 62nd St,Oakland,CA,94609,1212000,5,2.0,North Oakland,2938,4140,1909,184,413,,Sold,,,http://www.redfin.com/CA/Oakland/692-62nd-St-94609/home/1476450,EBRD/CCAR/Bay East,40762352,N,Y,37.8478482,-122.2685071
