$/SQUARE FEET,ADDRESS,BATHS,BEDS,CITY,DAYS ON MARKET,FAVORITE,HOA/MONTH,INTERESTED,LATITUDE,LOCATION,LONGITUDE,LOT SIZE,MLS#,NEXT OPEN HOUSE END TIME,NEXT OPEN HOUSE START TIME,PRICE,PROPERTY TYPE,SALE TYPE,SOLD DATE,SOURCE,SQUARE FEET,STATE,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),YEAR BUILT,ZIP,chabot,crocker_highlands,emerson,glenview,peralta,piedmont,days_ago,walkscore
618.0,1673 Miami Ct,1.0,2.0,Oakland,349.0,N,,Y,37.8008155,Lower Glenview,-122.2220907,2820.0,40739808,,,650000,Single Family Residential,PAST SALE,June-26-2016,EBRD/CCAR/Bay East,1051.0,CA,Sold,http://www.redfin.com/CA/Oakland/1673-Miami-Ct-94602/home/1929878,1920.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,349,87
416.0,1363 E 36TH St,2.0,3.0,Oakland,257.0,N,,Y,37.802179,Glenview,-122.229621,3610.0,40749463,,,715000,Single Family Residential,PAST SALE,September-26-2016,EBRD/CCAR/Bay East,1720.0,CA,Sold,http://www.redfin.com/CA/Oakland/1363-E-36th-St-94602/home/535490,1914.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,257,76
569.0,3533 BRIGHTON Ave,1.5,3.0,Oakland,259.0,Y,,Y,37.8018962,Glenview,-122.2268707,3200.0,40753238,,,795000,Single Family Residential,PAST SALE,September-24-2016,EBRD/CCAR/Bay East,1398.0,CA,Sold,http://www.redfin.com/CA/Oakland/3533-Brighton-Ave-94602/home/1757244,1925.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,259,76
776.0,1624 Wellington St,1.0,2.0,Oakland,372.0,N,,Y,37.805843625,Glenview,-122.2176564,2408.0,40738484,,,695000,Single Family Residential,PAST SALE,June-3-2016,EBRD/CCAR/Bay East,896.0,CA,Sold,http://www.redfin.com/CA/Oakland/1624-Wellington-St-94602/home/536082,1925.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,372,77
919.0,3951 Waterhouse Rd,2.0,2.0,Oakland,29.0,Y,,Y,37.8070479,Oakmore,-122.2135499,10292.0,40777113,,,1280711,Single Family Residential,PAST SALE,May-12-2017,EBRD/CCAR/Bay East,1394.0,CA,Sold,http://www.redfin.com/CA/Oakland/3951-Waterhouse-Rd-94602/home/1224009,1937.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,29,70
432.0,3915 Everett Ave,2.0,4.0,Oakland,247.0,N,,Y,37.8032476,Glenview,-122.218853,4000.0,40757327,,,675000,Single Family Residential,PAST SALE,October-6-2016,EBRD/CCAR/Bay East,1564.0,CA,Sold,http://www.redfin.com/CA/Oakland/3915-Everett-Ave-94602/home/1362455,1952.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,247,85
671.0,4127 WOODRUFF Ave,1.5,3.0,Oakland,402.0,Y,,Y,37.8062984,Glenview,-122.2214308,4200.0,40735564,,,1230000,Single Family Residential,PAST SALE,May-4-2016,EBRD/CCAR/Bay East,1832.0,CA,Sold,http://www.redfin.com/CA/Oakland/4127-Woodruff-Ave-94602/home/1855578,1920.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,402,79
564.0,1460 EXCELSIOR Ave,2.0,2.0,Oakland,155.0,N,,Y,37.8027003,Glenview,-122.2267491,3040.0,40756882,,,716500,Single Family Residential,PAST SALE,January-6-2017,EBRD/CCAR/Bay East,1271.0,CA,Sold,http://www.redfin.com/CA/Oakland/1460-Excelsior-Ave-94602/home/1831161,1920.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,155,76
583.0,4409 EVANS Ave,1.5,3.0,Oakland,186.0,N,,Y,37.8078324,Glenview,-122.2195971,4400.0,40757638,,,853000,Single Family Residential,PAST SALE,December-6-2016,EBRD/CCAR/Bay East,1462.0,CA,Sold,http://www.redfin.com/CA/Oakland/4409-Evans-Ave-94602/home/1376239,1920.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,186,74
557.0,3533 GLEN PARK Rd,1.0,2.0,Oakland,302.0,N,,Y,37.8016753,Glenview,-122.2260456,3536.0,40749058,,,695000,Single Family Residential,PAST SALE,August-12-2016,EBRD/CCAR/Bay East,1247.0,CA,Sold,http://www.redfin.com/CA/Oakland/3533-Glen-Park-Rd-94602/home/1816656,1930.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,302,78
501.0,4429 PARK Blvd,2.0,3.0,Oakland,276.0,Y,,Y,37.8087737,Glenview,-122.219715,4400.0,40750409,,,1050000,Single Family Residential,PAST SALE,September-7-2016,EBRD/CCAR/Bay East,2094.0,CA,Sold,http://www.redfin.com/CA/Oakland/4429-Park-Blvd-94602/home/1306730,1912.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,276,74
384.0,3732 Linwood Ave,3.0,4.0,Oakland,274.0,N,,Y,37.8019435,Glenview,-122.2199057,4400.0,40749193,,,950000,Single Family Residential,PAST SALE,September-9-2016,EBRD/CCAR/Bay East,2473.0,CA,Sold,http://www.redfin.com/CA/Oakland/3732-Linwood-Ave-94602/home/535293,1903.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,274,87
609.0,3884 LYMAN Rd,1.5,2.0,Oakland,281.0,N,,Y,37.8054928,Upper Diamond,-122.2138327,5400.0,40751274,,,850000,Single Family Residential,PAST SALE,September-2-2016,EBRD/CCAR/Bay East,1395.0,CA,Sold,http://www.redfin.com/CA/Oakland/3884-Lyman-Rd-94602/home/980133,1927.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,281,75
693.0,1359 Excelsior Ave,2.0,2.0,Oakland,107.0,N,,Y,37.8027338,Glenview,-122.2290702,2541.0,40768019,,,752000,Single Family Residential,PAST SALE,February-23-2017,EBRD/CCAR/Bay East,1085.0,CA,Sold,http://www.redfin.com/CA/Oakland/1359-Excelsior-Ave-94602/home/1495598,1905.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,107,72
819.0,3940 LA CRESTA Ave,2.0,2.0,Oakland,291.0,N,,Y,37.8040622,Glenview,-122.2189936,4000.0,40749336,,,876000,Single Family Residential,PAST SALE,August-23-2016,EBRD/CCAR/Bay East,1069.0,CA,Sold,http://www.redfin.com/CA/Oakland/3940-La-Cresta-Ave-94602/home/1482990,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,291,80
551.0,4093 Waterhouse Rd,2.0,3.0,Oakland,157.0,N,,Y,37.8100972,Oakmore,-122.2121936,4056.0,40764228,,,925000,Single Family Residential,PAST SALE,January-4-2017,EBRD/CCAR/Bay East,1678.0,CA,Sold,http://www.redfin.com/CA/Oakland/4093-Waterhouse-Rd-94602/home/1642111,1930.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,157,69
728.0,4126 GREENWOOD Ave,2.0,3.0,Oakland,304.0,Y,,Y,37.8071744,Glenview,-122.2244615,4920.0,40749174,,,1083707,Single Family Residential,PAST SALE,August-10-2016,EBRD/CCAR/Bay East,1488.0,CA,Sold,http://www.redfin.com/CA/Oakland/4126-Greenwood-Ave-94602/home/1062756,1947.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,304,74
502.0,800 Glendome Cir,2.0,3.0,Oakland,59.0,N,,Y,37.8126117,Glenview,-122.2199209,4558.0,40766173,,,1025000,Single Family Residential,PAST SALE,April-12-2017,EBRD/CCAR/Bay East,2043.0,CA,Sold,http://www.redfin.com/CA/Oakland/800-Glendome-Cir-94602/home/677870,1940.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,59,55
450.0,4317 TOWNSEND Ave,2.0,5.0,Oakland,240.0,N,,Y,37.8070271,Glenview,-122.2195782,4400.0,40755682,,,1100000,Single Family Residential,PAST SALE,October-13-2016,EBRD/CCAR/Bay East,2443.0,CA,Sold,http://www.redfin.com/CA/Oakland/4317-Townsend-Ave-94602/home/1808908,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,240,74
761.0,4433 EVANS Ave,1.0,2.0,Oakland,232.0,N,,Y,37.8080249,Glenview,-122.2191115,4400.0,40759194,,,951000,Single Family Residential,PAST SALE,October-21-2016,EBRD/CCAR/Bay East,1249.0,CA,Sold,http://www.redfin.com/CA/Oakland/4433-Evans-Ave-94602/home/1399283,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,232,75
715.0,1488 Excelsior Ave,2.0,4.0,Oakland,183.0,Y,,Y,37.8025689,Glenview,-122.2260161,3800.0,40762969,,,1045000,Single Family Residential,PAST SALE,December-9-2016,EBRD/CCAR/Bay East,1462.0,CA,Sold,http://www.redfin.com/CA/Oakland/1488-Excelsior-Ave-94602/home/1999326,1927.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,183,76
463.0,4341 Everett Ave,2.0,4.0,OAKLAND,220.0,N,,Y,37.8063959,OAKLAND,-122.2175423,4399.0,ML81613811,,,910000,Single Family Residential,PAST SALE,November-2-2016,MLSListings,1966.0,CA,Sold,http://www.redfin.com/CA/Oakland/4341-Everett-Ave-94602/home/1096163,1923.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,220,77
637.0,1900 Tiffin Rd,1.0,3.0,Oakland,60.0,N,,Y,37.8092724,Oakmore,-122.210815,3747.0,40772161,,,925000,Single Family Residential,PAST SALE,April-11-2017,EBRD/CCAR/Bay East,1453.0,CA,Sold,http://www.redfin.com/CA/Oakland/1900-Tiffin-Rd-94602/home/545091,1926.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,60,63
563.0,3521 Brighton Ave,1.0,2.0,Oakland,58.0,N,,Y,37.8016662,Glenview,-122.2269261,3200.0,40768448,,,697000,Single Family Residential,PAST SALE,April-13-2017,EBRD/CCAR/Bay East,1237.0,CA,Sold,http://www.redfin.com/CA/Oakland/3521-Brighton-Ave-94602/home/841904,1926.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,58,76
414.0,3988 Lyman Rd,2.0,3.0,Oakland,240.0,N,,Y,37.8074742,Oakmore,-122.2120526,6020.0,40752937,,,950350,Single Family Residential,PAST SALE,October-13-2016,EBRD/CCAR/Bay East,2295.0,CA,Sold,http://www.redfin.com/CA/Oakland/3988-Lyman-Rd-94602/home/545160,1955.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,240,68
839.0,3745 LINWOOD Ave,1.0,2.0,Oakland,419.0,N,,Y,37.8023542,Glenview,-122.2202309,1900.0,40731833,,,685000,Single Family Residential,PAST SALE,April-17-2016,EBRD/CCAR/Bay East,816.0,CA,Sold,http://www.redfin.com/CA/Oakland/3745-Linwood-Ave-94602/home/1800532,1920.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,419,86
678.0,3927 Canon Ave,1.0,2.0,Oakland,107.0,N,,Y,37.8036669,Oakland,-122.2176672,4712.0,40767776,,,770000,Single Family Residential,PAST SALE,February-23-2017,EBRD/CCAR/Bay East,1136.0,CA,Sold,http://www.redfin.com/CA/Oakland/3927-Canon-Ave-94602/home/1508679,1941.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,107,83
486.0,3150 Sheffield Ave,2.0,3.0,Oakland,306.0,N,,Y,37.7970197,Oakland,-122.220626,6974.0,445193,,,1161000,Single Family Residential,PAST SALE,August-8-2016,San Francisco MLS,2388.0,CA,Sold,http://www.redfin.com/CA/Oakland/3150-Sheffield-Ave-94602/home/1256309,1928.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,306,69
486.0,1100 EVERETT Ave,2.0,3.0,Oakland,180.0,Y,,Y,37.8097291,Glenview,-122.2215228,3630.0,40757568,,,875000,Single Family Residential,PAST SALE,December-12-2016,EBRD/CCAR/Bay East,1802.0,CA,Sold,http://www.redfin.com/CA/Oakland/1100-Everett-Ave-94602/home/728334,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,180,73
805.0,3923 FRUITVALE Ave,1.0,2.0,Oakland,199.0,N,,Y,37.8057013,Upper Diamond,-122.2123509,10120.0,40760772,,,850000,Single Family Residential,PAST SALE,November-23-2016,EBRD/CCAR/Bay East,1056.0,CA,Sold,http://www.redfin.com/CA/Oakland/3923-Fruitvale-Ave-94602/home/1243307,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,199,68
805.0,3936 Elston Ave,2.0,2.0,Oakland,379.0,Y,,Y,37.8043759,Glenview,-122.2207399,4000.0,40735520,,,1200000,Single Family Residential,PAST SALE,May-27-2016,EBRD/CCAR/Bay East,1490.0,CA,Sold,http://www.redfin.com/CA/Oakland/3936-Elston-Ave-94602/home/1841526,1910.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,379,79
550.0,3233 Ardley Ave,2.0,2.0,Oakland,106.0,N,,Y,37.7994963,Oakland,-122.2246929,5176.0,40768147,,,682000,Single Family Residential,PAST SALE,February-24-2017,EBRD/CCAR/Bay East,1239.0,CA,Sold,http://www.redfin.com/CA/Oakland/3233-Ardley-Ave-94602/home/1803390,1927.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,106,79
372.0,1657 EXCELSIOR Ave,1.5,4.0,Oakland,340.0,N,,Y,37.8014572,Glenview,-122.2222381,3680.0,40742255,,,750000,Single Family Residential,PAST SALE,July-5-2016,EBRD/CCAR/Bay East,2017.0,CA,Sold,http://www.redfin.com/CA/Oakland/1657-Excelsior-Ave-94602/home/880280,1906.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,340,87
692.0,3801 ARDLEY Ave,1.0,2.0,Oakland,379.0,N,,Y,37.8033929,Glenview,-122.2235579,3465.0,40736273,,,770000,Single Family Residential,PAST SALE,May-27-2016,EBRD/CCAR/Bay East,1113.0,CA,Sold,http://www.redfin.com/CA/Oakland/3801-Ardley-Ave-94602/home/841935,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,379,80
634.0,3930 HANLY Rd,1.5,2.0,Oakland,375.0,N,,Y,37.807694,Oakmore,-122.214139,2320.0,40737188,,,735000,Single Family Residential,PAST SALE,May-31-2016,EBRD/CCAR/Bay East,1159.0,CA,Sold,http://www.redfin.com/CA/Oakland/3930-Hanly-Rd-94602/home/1607109,1953.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,375,70
573.0,4112 PARK Blvd,1.0,3.0,Oakland,274.0,N,,Y,37.8063213,Glenview,-122.2240212,4360.0,40751400,,,900000,Single Family Residential,PAST SALE,September-9-2016,EBRD/CCAR/Bay East,1571.0,CA,Sold,http://www.redfin.com/CA/Oakland/4112-Park-Blvd-94602/home/1841527,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,274,75
486.0,3150 SHEFFIELD Ave,2.0,3.0,Oakland,306.0,N,,Y,37.7970197,Oakland,-122.220626,6974.0,40738938,,,1161000,Single Family Residential,PAST SALE,August-8-2016,EBRD/CCAR/Bay East,2388.0,CA,Sold,http://www.redfin.com/CA/Oakland/3150-Sheffield-Ave-94602/home/109250455,1928.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,306,69
735.0,4315 EVANS Ave,1.0,3.0,Oakland,324.0,N,,Y,37.8075093,Glenview,-122.2204453,3520.0,40744382,,,1025000,Single Family Residential,PAST SALE,July-21-2016,EBRD/CCAR/Bay East,1394.0,CA,Sold,http://www.redfin.com/CA/Oakland/4315-Evans-Ave-94602/home/1842967,1924.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,324,74
682.0,1551 Hampel St,1.0,3.0,Oakland,101.0,Y,,Y,37.8050957,Glenview,-122.2196087,5600.0,40768340,,,1160000,Single Family Residential,PAST SALE,March-1-2017,EBRD/CCAR/Bay East,1701.0,CA,Sold,http://www.redfin.com/CA/Oakland/1551-Hampel-St-94602/home/535325,1928.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,101,79
728.0,1531 Everett Ave,1.5,3.0,Oakland,416.0,N,,Y,37.8069256,Glenview,-122.2174338,4469.0,40733832,,,1220000,Single Family Residential,PAST SALE,April-20-2016,EBRD/CCAR/Bay East,1676.0,CA,Sold,http://www.redfin.com/CA/Oakland/1531-Everett-Ave-94602/home/536079,1920.0,94602-1737,0.0,0.0,0.0,1.0,0.0,0.0,416,72
473.0,4071 Harding Way,3.0,3.0,Oakland,359.0,N,,Y,37.8081439,Lower Oakmore,-122.2108147,5500.0,40738108,,,795000,Single Family Residential,PAST SALE,June-16-2016,EBRD/CCAR/Bay East,1679.0,CA,Sold,http://www.redfin.com/CA/Oakland/4071-Harding-Way-94602/home/543964,1947.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,359,60
645.0,3875 LYMAN Rd,2.5,3.0,Oakland,267.0,N,,Y,37.8054411,Oakmore,-122.214433,6248.0,40752318,,,1315000,Single Family Residential,PAST SALE,September-16-2016,EBRD/CCAR/Bay East,2038.0,CA,Sold,http://www.redfin.com/CA/Oakland/3875-Lyman-Rd-94602/home/1195986,1931.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,267,75
340.0,1551 E 38TH St,2.0,2.0,Oakland,200.0,N,,Y,37.803148,Glenview,-122.224077,2143.0,40760948,,,790000,Single Family Residential,PAST SALE,November-22-2016,EBRD/CCAR/Bay East,2326.0,CA,Sold,http://www.redfin.com/CA/Oakland/1551-E-38th-St-94602/home/103452784,1920.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,200,76
516.0,3800 LINWOOD Ave,3.0,3.0,Oakland,225.0,Y,,Y,37.8027987,Glenview,-122.2203083,4500.0,40757439,,,895000,Single Family Residential,PAST SALE,October-28-2016,EBRD/CCAR/Bay East,1733.0,CA,Sold,http://www.redfin.com/CA/Oakland/3800-Linwood-Ave-94602/home/1913594,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,225,86
758.0,4063 Lyman Rd,2.0,2.0,Oakland,11.0,Y,,Y,37.8089278,Oakmore,-122.2117572,6486.0,40778159,,,1275000,Single Family Residential,PAST SALE,May-30-2017,EBRD/CCAR/Bay East,1683.0,CA,Sold,http://www.redfin.com/CA/Oakland/4063-Lyman-Rd-94602/home/2025673,1936.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,11,66
288.0,2906 MCKILLOP Rd,4.0,4.0,Oakland,394.0,N,,Y,37.7951499,Upper Fruitvale,-122.2206256,6116.0,40733635,,,875000,Single Family Residential,PAST SALE,May-12-2016,EBRD/CCAR/Bay East,3039.0,CA,Sold,http://www.redfin.com/CA/Oakland/2906-McKillop-Rd-94602/home/1936675,1978.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,394,74
672.0,3834 Everett Ave,2.0,3.0,Oakland,19.0,Y,,Y,37.8027162,Glenview,-122.2184434,4000.0,40779131,,,980000,Single Family Residential,PAST SALE,May-22-2017,EBRD/CCAR/Bay East,1459.0,CA,Sold,http://www.redfin.com/CA/Oakland/3834-Everett-Ave-94602/home/1062751,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,19,85
420.0,4633 PARK Blvd,2.0,3.0,Oakland,317.0,N,,Y,37.8100989,Glenview,-122.2175162,5000.0,40743296,,,1250000,Single Family Residential,PAST SALE,July-28-2016,EBRD/CCAR/Bay East,2976.0,CA,Sold,http://www.redfin.com/CA/Oakland/4633-Park-Blvd-94602/home/528486,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,317,67
551.0,3923 Elston Ave,2.0,3.0,Oakland,88.0,Y,,Y,37.8041452,Glenview,-122.2213094,4000.0,40769219,,,937000,Single Family Residential,PAST SALE,March-14-2017,EBRD/CCAR/Bay East,1702.0,CA,Sold,http://www.redfin.com/CA/Oakland/3923-Elston-Ave-94602/home/1476805,1921.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,88,80
597.0,3824 EVERETT Ave,1.0,3.0,Oakland,192.0,N,,Y,37.8024905,Glenview,-122.2184738,4040.0,40761504,,,725000,Single Family Residential,PAST SALE,November-30-2016,EBRD/CCAR/Bay East,1215.0,CA,Sold,http://www.redfin.com/CA/Oakland/3824-Everett-Ave-94602/home/1800535,1920.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,192,85
588.0,3750 Glen Park Rd,2.0,3.0,Oakland,87.0,N,,N,37.803185,Glenview,-122.2251149,3080.0,40769789,,,1065000,Single Family Residential,PAST SALE,March-15-2017,EBRD/CCAR/Bay East,1812.0,CA,Sold,http://www.redfin.com/CA/Oakland/3750-Glen-Park-Rd-94602/home/1727300,1923.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,87,76
532.0,4625 PARK Blvd,2.5,4.0,Oakland,432.0,N,,Y,37.8099035,Glenview,-122.2176666,4000.0,40730315,,,1200000,Single Family Residential,PAST SALE,April-4-2016,EBRD/CCAR/Bay East,2256.0,CA,Sold,http://www.redfin.com/CA/Oakland/4625-Park-Blvd-94602/home/1606477,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,432,67
713.0,4627 DOLORES Ave,1.5,3.0,Oakland,443.0,Y,,Y,37.8090202,Glenview,-122.2172598,4000.0,40729572,,,930000,Single Family Residential,PAST SALE,March-24-2016,EBRD/CCAR/Bay East,1304.0,CA,Sold,http://www.redfin.com/CA/Oakland/4627-Dolores-Ave-94602/home/909534,1918.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,443,69
661.0,4679 PARK Blvd,2.0,3.0,Oakland,402.0,Y,,Y,37.8110586,Glenview,-122.2167933,5000.0,40733537,,,1250000,Single Family Residential,PAST SALE,May-4-2016,EBRD/CCAR/Bay East,1890.0,CA,Sold,http://www.redfin.com/CA/Oakland/4679-Park-Blvd-94602/home/1742722,1920.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,402,67
616.0,1916 E 38TH St,2.0,2.0,Oakland,394.0,Y,,Y,37.8017361,Oakland,-122.2189159,4606.0,40734367,,,935000,Single Family Residential,PAST SALE,May-12-2016,EBRD/CCAR/Bay East,1518.0,CA,Sold,http://www.redfin.com/CA/Oakland/1916-E-38th-St-94602/home/535308,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,394,89
845.0,1046 ELBERT St,1.0,2.0,Oakland,354.0,N,,Y,37.8098466,Glenview,-122.2205782,2960.0,40739379,,,907000,Single Family Residential,PAST SALE,June-21-2016,EBRD/CCAR/Bay East,1073.0,CA,Sold,http://www.redfin.com/CA/Oakland/1046-Elbert-St-94602/home/1476872,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,354,66
472.0,1415 ALLMAN St,2.0,3.0,Oakland,253.0,N,,Y,37.8030268,Glenview,-122.226972,2550.0,40753759,,,850000,Single Family Residential,PAST SALE,September-30-2016,EBRD/CCAR/Bay East,1800.0,CA,Sold,http://www.redfin.com/CA/Oakland/1415-Allman-St-94602/home/535494,1930.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,253,73
595.0,4418 EVANS Ave,1.5,3.0,Oakland,297.0,N,,Y,37.8075503,Glenview,-122.219249,4950.0,40745935,,,915000,Single Family Residential,PAST SALE,August-17-2016,EBRD/CCAR/Bay East,1538.0,CA,Sold,http://www.redfin.com/CA/Oakland/4418-Evans-Ave-94602/home/1340526,1919.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,297,75
745.0,1163 EL CENTRO Ave,2.0,3.0,Oakland,316.0,N,,Y,37.809948,Glenview,-122.2189723,4400.0,40748197,,,1285000,Single Family Residential,PAST SALE,July-29-2016,EBRD/CCAR/Bay East,1724.0,CA,Sold,http://www.redfin.com/CA/Oakland/1163-El-Centro-Ave-94602/home/1543181,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,316,65
544.0,22 Veteran Way,1.5,2.0,Oakland,114.0,N,,Y,37.801422,Glenview,-122.217739,3015.0,40767447,,,900000,Single Family Residential,PAST SALE,February-16-2017,EBRD/CCAR/Bay East,1654.0,CA,Sold,http://www.redfin.com/CA/Oakland/22-Veteran-Way-94602/home/1483305,1934.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,114,88
707.0,1448 Allman St,1.0,2.0,Oakland,141.0,N,,Y,37.8032749,Glenview,-122.2264236,3780.0,40766849,,,720000,Single Family Residential,PAST SALE,January-20-2017,EBRD/CCAR/Bay East,1019.0,CA,Sold,http://www.redfin.com/CA/Oakland/1448-Allman-St-94602/home/1774939,1919.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,141,76
678.0,1397 ALLMAN St,1.0,2.0,Oakland,288.0,N,,Y,37.8031099,Glenview,-122.2273445,3999.0,40747015,,,750000,Single Family Residential,PAST SALE,August-26-2016,EBRD/CCAR/Bay East,1106.0,CA,Sold,http://www.redfin.com/CA/Oakland/1397-Allman-St-94602/home/1986692,1937.0,94602-1126,0.0,0.0,0.0,1.0,0.0,0.0,288,73
933.0,3843 Woodruff Ave,2.0,3.0,Oakland,64.0,Y,,Y,37.8038804,Glenview,-122.2223172,5000.0,40773796,,,1200000,Single Family Residential,PAST SALE,April-7-2017,EBRD/CCAR/Bay East,1286.0,CA,Sold,http://www.redfin.com/CA/Oakland/3843-Woodruff-Ave-94602/home/866406,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,64,77
596.0,1715 Macarthur Blvd,2.0,2.0,Oakland,54.0,N,,Y,37.7999164,Glenview,-122.2213363,3680.0,40773867,,,715000,Single Family Residential,PAST SALE,April-17-2017,EBRD/CCAR/Bay East,1200.0,CA,Sold,http://www.redfin.com/CA/Oakland/1715-MacArthur-Blvd-94602/home/1329278,1921.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,54,87
763.0,3946 Randolph Ave,1.0,3.0,Oakland,40.0,Y,,Y,37.8051373,Glenview Dist.,-122.2236153,5000.0,40772239,,,1067000,Single Family Residential,PAST SALE,May-1-2017,EBRD/CCAR/Bay East,1398.0,CA,Sold,http://www.redfin.com/CA/Oakland/3946-Randolph-Ave-94602/home/1831181,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,40,77
643.0,1451 HAMPEL St,2.0,3.0,Oakland,68.0,N,,Y,37.8054227,Glenview,-122.2214261,2800.0,40769189,,,840000,Single Family Residential,PAST SALE,April-3-2017,EBRD/CCAR/Bay East,1306.0,CA,Sold,http://www.redfin.com/CA/Oakland/1451-Hampel-St-94602/home/1563191,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,68,79
744.0,3959 Waterhouse Rd,2.0,2.0,Oakland,79.0,N,,Y,37.807173,Oakmore,-122.213537,5304.0,40770739,,,855000,Single Family Residential,PAST SALE,March-23-2017,EBRD/CCAR/Bay East,1149.0,CA,Sold,http://www.redfin.com/CA/Oakland/3959-Waterhouse-Rd-94602/home/772517,1933.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,79,70
870.0,5641 Miles Ave,2.0,3.0,Oakland,169.0,N,,Y,37.844532,Rockridge,-122.253975,6000.0,40763599.0,,,1275000,Single Family Residential,PAST SALE,December-23-2016,EBRD/CCAR/Bay East,1466.0,CA,Sold,http://www.redfin.com/CA/Oakland/5641-Miles-Ave-94618/home/529736,1914.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,169,92
1008.0,5509 Kales Ave,2.0,2.0,Oakland,100.0,N,,Y,37.8414073,Oakland,-122.2494984,,454085.0,,,1300000,Single Family Residential,PAST SALE,March-2-2017,San Francisco MLS,1290.0,CA,Sold,http://www.redfin.com/CA/Oakland/5509-Kales-Ave-94618/home/1588338,1911.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,100,91
548.0,11 Reata Pl,3.0,3.0,Oakland,435.0,N,,Y,37.8510877,Rockridge,-122.2414512,6992.0,40730455.0,,,1350000,Single Family Residential,PAST SALE,April-1-2016,EBRD/CCAR/Bay East,2465.0,CA,Sold,http://www.redfin.com/CA/Oakland/11-Reata-Pl-94618/home/1041836,1955.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,435,69
